Symbol,Name,LastSale,MarketCap,,,,,,
FHK,First Trust Hong Kong AlphaDEX Fund,42.9184,8583765.837,,,,,,
FTFT,Future FinTech Group Inc.,1.65,8535758.55,,,,,,
TEAR,TearLab Corporation,1.48,8498830.44,,,,,,
RTTR,"Ritter Pharmaceuticals, Inc.",0.575,8484999.575,,,,,,
EPIX,ESSA Pharma Inc.,0.2907,8459919.132,,,,,,
CHFS,"CHF Solutions, Inc.",0.6695,8379688.291,,,,,,
SWIN,ALPS/Dorsey Wright Sector Momentum ETF,27.92,8376055.84,,,,,,
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,40.85,8170081.7,,,,,,
ATOS,Atossa Genetics Inc.,0.694,8120546.05,,,,,,
PZRX,"PhaseRx, Inc.",0.69,8066327.01,,,,,,
TSRI,"TSR, Inc.",4.1,8044454.2,,,,,,
RTK,"Rentech, Inc.",0.346,8031275.88,,,,,,
MBVX,"MabVax Therapeutics Holdings, Inc.",0.72,8024709.6,,,,,,
MOSY,"MoSys, Inc.",1,8001770,,,,,,
GLBR,"Global Brokerage, Inc.",1.3,7986296.5,,,,,,
KTOV,Kitov Pharmaceuticals Holdings Ltd.,1.91,7957971.07,,,,,,
DWAT,Arrow DWA Tactical ETF,11.3033,7912310,,,,,,
GENY,Principal Millennials Index ETF,31.2911,7822806.291,,,,,,
DTUS,iPath US Treasury 2-year Bear ETN,30.26,7820575.96,,,,,,
MSDI,"Monster Digital, Inc.",0.83,7754857.66,,,,,,
FTLB,First Trust Low Beta Income ETF,22.15,7752544.3,,,,,,
FTAG,First Trust Indxx Global Agriculture ETF,26.72,7746876.16,,,,,,
BTEC,Principal Healthcare Innovators Index ETF,30.18,7545030.18,,,,,,
MARPS,Marine Petroleum Trust,3.7586,7517200,,,,,,
OPXA,"Opexa Therapeutics, Inc.",0.9801,7504951.093,,,,,,
FCAN,First Trust Canada AlphaDEX Fund,25.0153,7504640.031,,,,,,
PSET,Principal Price Setters Index ETF,29.97,7492529.97,,,,,,
FORTY,Formula Systems (1985) Ltd.,39.9925,7475718.04,,,,,,
PY,Principal Shareholder Yield Index ETF,29.7399,7435004.74,,,,,,
FAAR,First Trust Alternative Absolute Return Strategy ETF,29.4588,7364758.918,,,,,,
SLVO,X-Links Silver Shares Covered Call ETN,8.48,7208000,,,,,,
OHGI,"One Horizon Group, Inc.",0.93,7091362.53,,,,,,
DLBL,iPath US Treasury Long Bond Bull ETN,77.2,6944603.2,,,,,,
JSML,Janus Henderson Small Cap Growth Alpha ETF,33.87,6841740,,,,,,
CLWT,Euro Tech Holdings Company Limited,3.3,6804299.7,,,,,,
LMFA,"LM Funding America, Inc.",2.03,6699000,,,,,,
MICT,"Micronet Enertec Technologies, Inc.",0.8798,6580689.329,,,,,,
IFON,InfoSonics Corp,0.3875,6544382.1,,,,,,
CLNT,"Cleantech Solutions International, Inc.",3.33,6533030.43,,,,,,
CHCI,"Comstock Holding Companies, Inc.",1.88,6500509.84,,,,,,
AVGR,"Avinger, Inc.",0.27,6456786.48,,,,,,
LEDS,SemiLEDS Corporation,1.82,6449925.3,,,,,,
ELTK,Eltek Ltd.,0.6351,6441668.146,,,,,,
GIGA,Giga-tronics Incorporated,0.6525,6392348.708,,,,,,
RGSE,"Real Goods Solar, Inc.",0.81,6059533.86,,,,,,
HOTR,"Chanticleer Holdings, Inc.",2.38,5951270.92,,,,,,
DDBI,Legg Mason Developed EX-US Diversified Core ETF,28.957,5791400,,,,,,
SMIT,"Schmitt Industries, Inc.",1.92,5752147.2,,,,,,
NVGN,Novogen Limited,3.13,5603767.33,,,,,,
NFEC,NF Energy Saving Corporation,0.7899,5587190.981,,,,,,
RNEM,First Trust Emerging Markets Equity Select ETF,54.5032,5450429.006,,,,,,
FKO,First Trust South Korea AlphaDEX Fund,27.025,5405054.05,,,,,,
RLOG,"Rand Logistics, Inc.",0.29,5403613.21,,,,,,
CRTN,"Cartesian, Inc.",0.6,5391608.4,,,,,,
DTYL,iPath US Treasury 10-year Bull ETN,76.61,5270231.73,,,,,,
BOSC,B.O.S. Better Online Solutions,1.69,5169645.78,,,,,,
RNDM,First Trust Developed International Equity Select ETF,50.7492,5075021.498,,,,,,
USEG,U.S. Energy Corp.,0.8201,5030908.371,,,,,,
FRSX,Foresight Autonomous Holdings Ltd.,5.72,5003284,,,,,,
DFVL,iPath US Treasury 5-year Bull ETN,68.83,4990175,,,,,,
MTSL,MER Telemanagement Solutions Ltd.,1.7,4960688.4,,,,,,
ROKA,"Roka Bioscience, Inc.",0.99,4957664.58,,,,,,
ASET,FlexShares Real Assets Allocation Index Fund,28.22,4938528.22,,,,,,
NEOT,"Neothetics, Inc.",0.3465,4792700.336,,,,,,
RNVA,"Rennova Health, Inc.",0.24,4772459.28,,,,,,
ZBIO,ProShares UltraPro Short NASDAQ Biotechnology,10.29,4630510.29,,,,,,
MILN,Global X Millennials Thematic ETF,18.0938,4524354.69,,,,,,
DTUL,iPath US Treasury 2-year Bull ETN,64.71,4473596.43,,,,,,
CCCL,"China Ceramics Co., Ltd.",1.4,4448740.8,,,,,,
NURO,"NeuroMetrix, Inc.",2.09,4442334.71,,,,,,
PBIO,"Pressure BioSciences, Inc.",4,4407536,,,,,,
DWLV,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,29.3691,4405394.369,,,,,,
LALT,PowerShares Multi-Strategy Alternative Portfolio,21.51,4302580.77,,,,,,
KBSF,KBS Fashion Group Limited,2.41,4270558.56,,,,,,
WPCS,WPCS International Incorporated,1.25,4190198.75,,,,,,
CADC,"China Advanced Construction Materials Group, Inc.",1.7,4059018.6,,,,,,
SSKN,"Strata Skin Sciences, Inc.",1.6,3964388.8,,,,,,
MTP,Midatech Pharma PLC,2.19,3918777.24,,,,,,
FTW,First Trust Taiwan AlphaDEX Fund,37.365,3736574.73,,,,,,
ROSG,Rosetta Genomics Ltd.,1.39,3668731.25,,,,,,
BNTC,Benitec Biopharma Limited,2.0556,3591120.866,,,,,,
BSPM,"Biostar Pharmaceuticals, Inc.",1.34,3567953.68,,,,,,
XTLB,XTL Biopharmaceuticals Ltd.,2.542,3542889.622,,,,,,
FTXR,First Trust Nasdaq Transportation ETF,23.485,3522796.97,,,,,,
FLAT,iPath US Treasury Flattener ETN,61.2924,3445368.389,,,,,,
STPP,iPath US Treasury Steepener ETN,32,3322240,,,,,,
GNRX,VanEck Vectors Generic Drugs ETF,21.8416,3276240,,,,,,
OSN,"Ossen Innovation Co., Ltd.",1.6486,3270057.45,,,,,,
YLCO,Global X Yieldco Index ETF,12.7738,3193450,,,,,,
UDBI,Legg Mason US Diversified Core ETF,30.3,3151200,,,,,,
SNDE,Sundance Energy Australia Limited,4.25,3104803.5,,,,,,
SRET,Global X SuperDividend REIT ETF,15.4499,3089980,,,,,,
RNLC,First Trust Large Cap US Equity Select ETF,20.1908,3028660.382,,,,,,
LBIX,Leading Brands Inc,1.08,3026604.96,,,,,,
FTXG,First Trust Nasdaq Food & Beverage ETF,20.05,3007540.1,,,,,,
IMRN,Immuron Limited,5.7901,2899734.191,,,,,,
SLIM,The Obesity ETF,28.585,2858528.585,,,,,,
FTXN,First Trust Nasdaq Oil & Gas ETF,18.09,2713536.18,,,,,,
OLD,The Long-Term Care ETF,26.564,2656426.564,,,,,,
LINU,LiNiu Technology Group,1.27,2643638.35,,,,,,
FITS,The Health and Fitness ETF,26.2199,2622016.22,,,,,,
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,24.9,2490000,,,,,,
INPX,Inpixon ,0.241,2469765.349,,,,,,
DWAC,Elkhorn Commodity Rotation Strategy ETF,23.7,2370047.4,,,,,,
OPHC,"OptimumBank Holdings, Inc.",2.0798,2294949.071,,,,,,
KONE,Kingtone Wirelessinfo Solution Holding Ltd,3.1,2214562.5,,,,,,
MDGS,Medigus Ltd.,1.95,2083633.5,,,,,,
RNDV,First Trust US Equity Dividend Select ETF,20.2195,2021990.439,,,,,,
FTXH,First Trust Nasdaq Pharmaceuticals ETF,20.19,2019040.38,,,,,,
RNMC,First Trust Mid Cap US Equity Select ETF,19.9598,1996019.92,,,,,,
RNSC,First Trust Small Cap US Equity Select ETF,19.9299,1993029.86,,,,,,
FTXD,First Trust Nasdaq Retail ETF,19.86,1986039.72,,,,,,
CYCCP,"Cyclacel Pharmaceuticals, Inc.",5.75,1927819.75,,,,,,
TVIZ,VelocityShares Daily 2x VIX Medium-Term ETN,13.54,1460938.92,,,,,,
DFVS,iPath US Treasury 5-year Bear ETN,27.3229,1161223.25,,,,,,
VIIZ,VelocityShares VIX Medium-Term ETN,7.4007,1036098,,,,,,
OASM,Oasmia Pharmaceutical AB,1.03,914221.82,,,,,,
FTEO,"FRONTEO, Inc.",11.46,767705.4,,,,,,
DCIX,Diana Containerships Inc.,0.52,606.32,,,,,,
TOPS,TOP Ships Inc.,0.38,454.1,,,,,,
ABEOW,Abeona Therapeutics Inc.,9.5,0,,,,,,
ACCP,"Accelerated Pharma, Inc.",n/a,0,,,,,,
SQZZ,Active Alts Contrarian ETF,24.1218,0,,,,,,
ADXSW,"Advaxis, Inc.",2.7,0,,,,,,
AGNCN,AGNC Investment Corp.,25.31,0,,,,,,
AGNCP,AGNC Investment Corp.,25.3248,0,,,,,,
AGFSW,"AgroFresh Solutions, Inc.",0.667,0,,,,,,
AMBCW,"Ambac Financial Group, Inc.",8.3751,0,,,,,,
ASRVP,AmeriServ Financial Inc.,27.85,0,,,,,,
IBUY,Amplify Online Retail ETF,37.42,0,,,,,,
ANDAR,Andina Acquisition Corp. II,0.5499,0,,,,,,
ANDAU,Andina Acquisition Corp. II,10.95,0,,,,,,
ANDAW,Andina Acquisition Corp. II,0.33,0,,,,,,
APDNW,Applied DNA Sciences Inc,0.6394,0,,,,,,
ACGLO,Arch Capital Group Ltd.,25.44,0,,,,,,
ACGLP,Arch Capital Group Ltd.,24.92,0,,,,,,
AGIIL,"Argo Group International Holdings, Ltd.",25.13,0,,,,,,
ATAC,Atlantic Acquisition Corp.,9.9,0,,,,,,
ATACR,Atlantic Acquisition Corp.,0.395,0,,,,,,
ATACU,Atlantic Acquisition Corp.,10.1676,0,,,,,,
AFHBL,"Atlas Financial Holdings, Inc.",25.8762,0,,,,,,
AHPAU,Avista Healthcare Public Acquisition Corp.,10.35,0,,,,,,
AHPAW,Avista Healthcare Public Acquisition Corp.,0.45,0,,,,,,
AXARU,Axar Acquisition Corp.,9.98,0,,,,,,
AXARW,Axar Acquisition Corp.,0.0799,0,,,,,,
RILYL,"B. Riley Financial, Inc.",25.68,0,,,,,,
RILYZ,"B. Riley Financial, Inc.",25.5995,0,,,,,,
BMLP,Bank Of Montreal,47.7,0,,,,,,
BHACR,Barington/Hilco Acquisition Corp.,0.2799,0,,,,,,
BHACU,Barington/Hilco Acquisition Corp.,10.7,0,,,,,,
BHACW,Barington/Hilco Acquisition Corp.,0.14,0,,,,,,
BNTCW,Benitec Biopharma Limited,0.37,0,,,,,,
BOLT,BioLight Life Sciences Ltd.,n/a,0,,,,,,
BVXVW,BiondVax Pharmaceuticals Ltd.,1.94,0,,,,,,
BCACR,Bison Capital Acquisition Corp.,0.3,0,,,,,,
BCACU,Bison Capital Acquisition Corp.,10.31,0,,,,,,
BCACW,Bison Capital Acquisition Corp.,0.38,0,,,,,,
ITEQ,BlueStar TA-BIGITech Israel Technology ETF,30.7373,0,,,,,,
BOFIL,"BofI Holding, Inc.",25.8,0,,,,,,
BOKFL,BOK Financial Corporation,25.72,0,,,,,,
BRQSW,"Borqs Technologies, Inc. ",0.3294,0,,,,,,
BPFHP,"Boston Private Financial Holdings, Inc.",25.57,0,,,,,,
BPFHW,"Boston Private Financial Holdings, Inc.",8.57,0,,,,,,
BLVDU,Boulevard Acquisition Corp. II,10.36,0,,,,,,
BLVDW,Boulevard Acquisition Corp. II,0.75,0,,,,,,
BOXL,Boxlight Corporation,n/a,0,,,,,,
BBRX,"Braeburn Pharmaceuticals, Inc.",n/a,0,,,,,,
BMLA,BullMark LatAm Select Leaders ETF,34.317,0,,,,,,
CPTAG,Capitala Finance Corp.,24.73,0,,,,,,
CPTAL,Capitala Finance Corp.,25.07,0,,,,,,
CATYW,Cathay General Bancorp,17.25,0,,,,,,
CELGZ,Celgene Corporation,1.19,0,,,,,,
APOPW,Cellect Biotechnology Ltd.,2.7,0,,,,,,
CLRBW,"Cellectar Biosciences, Inc.",0.16,0,,,,,,
CLRBZ,"Cellectar Biosciences, Inc.",0.55,0,,,,,,
CETXP,Cemtrex Inc.,7.89,0,,,,,,
CETXW,Cemtrex Inc.,0.48,0,,,,,,
CERCW,Cerecor Inc.,0.041,0,,,,,,
CFCOU,CF Corporation,12.05,0,,,,,,
CFCOW,CF Corporation,2,0,,,,,,
CHEKW,Check-Cap Ltd.,0.64,0,,,,,,
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",7.71,0,,,,,,
CHSCL,CHS Inc,29.57,0,,,,,,
CTXRW,"Citius Pharmaceuticals, Inc.",0.8,0,,,,,,
CIVBP,"Civista Bancshares, Inc. ",66.5525,0,,,,,,
CACG,ClearBridge All Cap Growth ETF,26.07,0,,,,,,
YLDE,ClearBridge Dividend Strategy ESG ETF,25.85,0,,,,,,
LRGE,ClearBridge Large Cap Growth ESG ETF,26.78,0,,,,,,
CLIRW,ClearSign Combustion Corporation,0.8,0,,,,,,
CBMXW,CombiMatrix Corporation,2.5,0,,,,,,
CCFI,Community Choice Financial Inc.,n/a,0,,,,,,
CYHHZ,"Community Health Systems, Inc.",0.0122,0,,,,,,
CNACR,Constellation Alpha Capital Corp.,0.3,0,,,,,,
CNACU,Constellation Alpha Capital Corp.,10.24,0,,,,,,
CNACW,Constellation Alpha Capital Corp.,0.25,0,,,,,,
COWNL,Cowen Inc.,26.78,0,,,,,,
USOI,Credit Suisse AG,23.5132,0,,,,,,
CYRXW,"CryoPort, Inc.",5.55,0,,,,,,
CYTXW,Cytori Therapeutics Inc,0.0259,0,,,,,,
DRIOW,DarioHealth Corp.,0.26,0,,,,,,
DSKEW,"Daseke, Inc.",1.56,0,,,,,,
DFNL,Davis Select Financial ETF,21.94,0,,,,,,
DUSA,Davis Select U.S. Equity ETF,21.28,0,,,,,,
DWLD,Davis Select Worldwide ETF,24.1023,0,,,,,,
TACOW,"Del Taco Restaurants, Inc.",4.4,0,,,,,,
DELTW,Delta Technology Holdings Limited,0.0585,0,,,,,,
EAGLU,Double Eagle Acquisition Corp.,10.63,0,,,,,,
EAGLW,Double Eagle Acquisition Corp.,0.6099,0,,,,,,
DOTAU,"Draper Oakwood Technology Acquisition, Inc.",n/a,0,,,,,,
IGLE,Eagleline Acquisition Corp.,n/a,0,,,,,,
EACQU,Easterly Acquisition Corp.,9.97,0,,,,,,
EACQW,Easterly Acquisition Corp.,0.7999,0,,,,,,
ESDIW,"Eastside Distilling, Inc.",0.69,0,,,,,,
EVGBC,Eaton Vance NextShares Trust,100.02,0,,,,,,
EVSTC,Eaton Vance NextShares Trust,99.98,0,,,,,,
EVLMC,Eaton Vance NextShares Trust II,99.94,0,,,,,,
EBAYL,eBay Inc.,27.07,0,,,,,,
ELECW,Electrum Special Acquisition Corporation,0.3199,0,,,,,,
NDRAW,ENDRA Life Sciences Inc.,0.45,0,,,,,,
EHR,"Energy Hunter Resources, Inc.",n/a,0,,,,,,
XELAU,"Exela Technologies, Inc.",10.22,0,,,,,,
XELAW,"Exela Technologies, Inc.",0.4683,0,,,,,,
EYEGW,"Eyegate Pharmaceuticals, Inc.",0.09,0,,,,,,
FSACU,Federal Street Acquisition Corp.,10.32,0,,,,,,
FSACW,Federal Street Acquisition Corp.,1.15,0,,,,,,
FSCFL,Fifth Street Finance Corp.,25.24,0,,,,,,
FNTEU,FinTech Acquisition Corp. II,10.4492,0,,,,,,
FNTEW,FinTech Acquisition Corp. II,1.25,0,,,,,,
FFBCW,First Financial Bancorp.,12.73,0,,,,,,
INBKL,First Internet Bancorp,25.99,0,,,,,,
FMCIR,Forum Merger Corporation,0.39,0,,,,,,
FMCIU,Forum Merger Corporation,10.2,0,,,,,,
FMCIW,Forum Merger Corporation,0.39,0,,,,,,
FKLY,"Frankly, Inc.",n/a,0,,,,,,
FKLYU,"Frankly, Inc.",n/a,0,,,,,,
FTRPR,Frontier Communications Corporation,23.63,0,,,,,,
FMAX,Full Spectrum Inc.,n/a,0,,,,,,
FOANC,Gabelli NextShares Trust,100.1,0,,,,,,
MOGLC,Gabelli NextShares Trust,100.04,0,,,,,,
GFNCP,General Finance Corporation,96.995,0,,,,,,
GFNSL,General Finance Corporation,25.389,0,,,,,,
GNST,GenSight Biologics S.A.,n/a,0,,,,,,
GOODM,Gladstone Commercial Corporation,25.799,0,,,,,,
GAINM,Gladstone Investment Corporation,25.45,0,,,,,,
GAINN,Gladstone Investment Corporation,25.6,0,,,,,,
GAINO,Gladstone Investment Corporation,25.58,0,,,,,,
LANDP,Gladstone Land Corporation,26.0232,0,,,,,,
GBLIL,Global Indemnity Limited,25.96,0,,,,,,
GBLIZ,Global Indemnity Limited,25.8525,0,,,,,,
GPACU,Global Partner Acquisition Corp.,10.8642,0,,,,,,
GPACW,Global Partner Acquisition Corp.,0.79,0,,,,,,
KRMA,Global X Conscious Companies ETF,17.97,0,,,,,,
FINX,Global X FinTech ETF,20.31,0,,,,,,
ACTX,Global X Guru Activist ETF,15.35,0,,,,,,
BFIT,Global X Health & Wellness Thematic ETF,16.19,0,,,,,,
SNSR,Global X Internet of Things ETF,18.84,0,,,,,,
LNGR,Global X Longevity Thematic ETF,19.5,0,,,,,,
EFAS,Global X MSCI SuperDividend EAFE ETF,18.3106,0,,,,,,
BOTZ,Global X Robotics & Artificial Intelligence ETF,21.2,0,,,,,,
CATH,Global X S&P 500 Catholic Values ETF,30.7855,0,,,,,,
ALTY,Global X SuperDividend Alternatives ETF,15.63,0,,,,,,
GSHTU,"Gores Holdings II, Inc.",10.42,0,,,,,,
GSHTW,"Gores Holdings II, Inc.",1.54,0,,,,,,
GOVNI,Government Properties Income Trust,25.89,0,,,,,,
GPIAU,GP Investments Acquisition Corp.,10.21,0,,,,,,
GPIAW,GP Investments Acquisition Corp.,0.5999,0,,,,,,
FULLL,Great Elm Capital Corp.,25.55,0,,,,,,
GTYHU,"GTY Technology Holdings, Inc.",10.47,0,,,,,,
GTYHW,"GTY Technology Holdings, Inc.",1.15,0,,,,,,
HBHCL,Hancock Holding Company,25.83,0,,,,,,
HCAPL,Harvest Capital Credit Corporation,25.3152,0,,,,,,
HCAPZ,Harvest Capital Credit Corporation,25.35,0,,,,,,
TWNKW,"Hostess Brands, Inc.",1.9377,0,,,,,,
HUNTU,Hunter Maritime Acquisition Corp.,10.07,0,,,,,,
HUNTW,Hunter Maritime Acquisition Corp.,0.6999,0,,,,,,
HBANN,Huntington Bancshares Incorporated,25.8826,0,,,,,,
HBANP,Huntington Bancshares Incorporated,1450.99,0,,,,,,
IAMXU,I-AM Capital Acquisition Company,10.15,0,,,,,,
IBKCO,IBERIABANK Corporation,28.3,0,,,,,,
IBKCP,IBERIABANK Corporation,28.8,0,,,,,,
IMRNW,Immuron Limited,0.903,0,,,,,,
INDUU,Industrea Acquisition Corp.,10.09,0,,,,,,
INDUW,Industrea Acquisition Corp.,0.39,0,,,,,,
IVENC,Ivy NextShares,100.06,0,,,,,,
IVFGC,Ivy NextShares,99.99,0,,,,,,
IVFVC,Ivy NextShares,99.99,0,,,,,,
SGQI,Janus Henderson SG Global Quality Income ETF,28.4786,0,,,,,,
JASNW,"Jason Industries, Inc.",0.0467,0,,,,,,
JSYNR,Jensyn Acquistion Corp.,0.3,0,,,,,,
JSYNU,Jensyn Acquistion Corp.,10.6282,0,,,,,,
JSYNW,Jensyn Acquistion Corp.,0.1781,0,,,,,,
WYIGW,JM Global Holding Company,0.346,0,,,,,,
KAACU,Kayne Anderson Acquisition Corp.,10.0299,0,,,,,,
KAACW,Kayne Anderson Acquisition Corp.,0.85,0,,,,,,
KBLMR,KBL Merger Corp. IV,0.34,0,,,,,,
KBLMU,KBL Merger Corp. IV,10.16,0,,,,,,
KBLMW,KBL Merger Corp. IV,0.22,0,,,,,,
KCAPL,"KCAP Financial, Inc.",25.3,0,,,,,,
KTOVW,Kitov Pharmaceuticals Holdings Ltd.,0.58,0,,,,,,
LCAHU,"Landcadia Holdings, Inc.",10.7314,0,,,,,,
LCAHW,"Landcadia Holdings, Inc.",0.79,0,,,,,,
LMRKO,Landmark Infrastructure Partners LP,25.11,0,,,,,,
LMRKP,Landmark Infrastructure Partners LP,25.3742,0,,,,,,
EDBI,Legg Mason Emerging Markets Diversified Core ETF,32.5268,0,,,,,,
INFR,Legg Mason Global Infrastructure ETF,29.67,0,,,,,,
LVHD,Legg Mason Low Volatility High Dividend ETF,30.4,0,,,,,,
SQLV,Legg Mason Small-Cap Quality Value ETF,24.53,0,,,,,,
BATRA,Liberty Media Corporation,25.28,0,,,,,,
FWONA,Liberty Media Corporation,38.14,0,,,,,,
LSXMA,Liberty Media Corporation,41.8,0,,,,,,
LSXMB,Liberty Media Corporation,41.9103,0,,,,,,
LINDW,Lindblad Expeditions Holdings Inc. ,1.93,0,,,,,,
LMFAW,"LM Funding America, Inc.",0.15,0,,,,,,
CNCR,Loncar Cancer Immunotherapy ETF,26.32,0,,,,,,
MACQU,"M I Acquisitions, Inc.",10.38,0,,,,,,
MACQW,"M I Acquisitions, Inc.",0.3249,0,,,,,,
MIIIU,M III Acquisition Corp.,10.3499,0,,,,,,
MIIIW,M III Acquisition Corp.,0.5025,0,,,,,,
MAPI,Mapi - Pharma Ltd.,n/a,0,,,,,,
MPACU,Matlin & Partners Acquisition Corporation,10.11,0,,,,,,
MPACW,Matlin & Partners Acquisition Corporation,0.42,0,,,,,,
MFINL,Medallion Financial Corp.,23.28,0,,,,,,
MDVXW,Medovex Corp.,0.18,0,,,,,,
MRDNW,"Meridian Waste Solutions, Inc",0.12,0,,,,,,
MICTW,"Micronet Enertec Technologies, Inc.",0.131,0,,,,,,
MINDP,"Mitcham Industries, Inc.",23.05,0,,,,,,
MMDMR,Modern Media Acquisition Corp.,0.42,0,,,,,,
MMDMU,Modern Media Acquisition Corp.,10.42,0,,,,,,
MMDMW,Modern Media Acquisition Corp.,0.59,0,,,,,,
MSDIW,"Monster Digital, Inc.",0.12,0,,,,,,
MOTA,"Mota Group, Inc.",n/a,0,,,,,,
MTFBW,Motif Bio plc,1.7636,0,,,,,,
MRIC,MRI Interventions Inc,1.95,0,,,,,,
MBIO,"Mustang Bio, Inc.",11.89,0,,,,,,
MYNDW,"MYnd Analytics, Inc.",0.66,0,,,,,,
NESRW,National Energy Services Reunited Corp.,0.5,0,,,,,,
NGHCN,National General Holdings Corp,25.18,0,,,,,,
NGHCO,National General Holdings Corp,25.43,0,,,,,,
NGHCZ,National General Holdings Corp,25.3,0,,,,,,
NHLDW,National Holdings Corporation,0.549,0,,,,,,
ISM,Navient Corporation,25.1,0,,,,,,
JSM,Navient Corporation,24.18,0,,,,,,
NBCP,NB Capital Acquisition Corp.,n/a,0,,,,,,
NUROW,"NeuroMetrix, Inc.",0.0686,0,,,,,,
NYMTO,"New York Mortgage Trust, Inc.",25,0,,,,,,
NYMTP,"New York Mortgage Trust, Inc.",25.101,0,,,,,,
NEWTL,Newtek Business Services Corp.,25.7,0,,,,,,
NEWTZ,Newtek Business Services Corp.,26.75,0,,,,,,
NXEOU,"Nexeo Solutions, Inc.",7.51,0,,,,,,
NXEOW,"Nexeo Solutions, Inc.",0.45,0,,,,,,
NEXTW,NextDecade Corporation,0.9398,0,,,,,,
NXTDW,NXT-ID Inc.,0.27,0,,,,,,
OSBCP,"Old Second Bancorp, Inc.",10.53,0,,,,,,
ONSIW,"Oncobiologics, Inc.",0.11,0,,,,,,
ONSIZ,"Oncobiologics, Inc.",0.0328,0,,,,,,
ONTXW,"Onconova Therapeutics, Inc.",0.52,0,,,,,,
OPXAW,"Opexa Therapeutics, Inc.",0.0746,0,,,,,,
OPGNW,"OpGen, Inc.",0.0699,0,,,,,,
OACQR,Origo Acquisition Corporation,0.45,0,,,,,,
OACQU,Origo Acquisition Corporation,10.76,0,,,,,,
OACQW,Origo Acquisition Corporation,0.338,0,,,,,,
OSPR,Osprey Energy Acquisition Corp.,9.69,0,,,,,,
OSPRU,Osprey Energy Acquisition Corp.,9.9792,0,,,,,,
OSPRW,Osprey Energy Acquisition Corp.,n/a,0,,,,,,
OTG,"OTG EXP, Inc.",n/a,0,,,,,,
OXBRW,Oxbridge Re Holdings Limited,0.35,0,,,,,,
OXLCM,Oxford Lane Capital Corp.,25.27,0,,,,,,
OXLCO,Oxford Lane Capital Corp.,25.5627,0,,,,,,
PAVMW,PAVmed Inc.,1.9,0,,,,,,
WRLSR,Pensare Acquisition Corp.,0.3898,0,,,,,,
WRLSU,Pensare Acquisition Corp.,10.29,0,,,,,,
WRLSW,Pensare Acquisition Corp.,0.46,0,,,,,,
PBCTP,"People&#39;s United Financial, Inc.",26.76,0,,,,,,
BPOPM,"Popular, Inc.",23.02,0,,,,,,
RETA,"Reata Pharmaceuticals, Inc.",30.45,0,,,,,,
RNVAZ,"Rennova Health, Inc.",0.02,0,,,,,,
RSAS,RESAAS Services Inc.,n/a,0,,,,,,
RBIO,"rEVO Biologics, Inc.",n/a,0,,,,,,
RIBTW,RiceBran Technologies,0.1556,0,,,,,,
ROSEU,Rosehill Resources Inc.,8.78,0,,,,,,
ROSEW,Rosehill Resources Inc.,0.78,0,,,,,,
RXIIW,RXi Pharmaceuticals Corporation,0.18,0,,,,,,
SANW,S&W Seed Company,3.3,0,,,,,,
SCACU,Saban Capital Acquisition Corp.,10.65,0,,,,,,
SCACW,Saban Capital Acquisition Corp.,1.12,0,,,,,,
GCVRZ,Sanofi,0.36,0,,,,,,
SBFGP,"SB Financial Group, Inc.",16.5,0,,,,,,
SHIPW,Seanergy Maritime Holdings Corp,0.22,0,,,,,,
SHLDW,Sears Holdings Corporation,2.25,0,,,,,,
EYESW,"Second Sight Medical Products, Inc.",0.29,0,,,,,,
SNHNI,Senior Housing Properties Trust,25.22,0,,,,,,
SNHNL,Senior Housing Properties Trust,26.8,0,,,,,,
SRTSW,"Sensus Healthcare, Inc.",0.9,0,,,,,,
SCCI,"Shimmick Construction Company, Inc.",n/a,0,,,,,,
SGLBW,"Sigma Labs, Inc.",0.67,0,,,,,,
SBNYW,Signature Bank,106.3816,0,,,,,,
SRUNU,Silver Run Acquisition Corporation II,10.69,0,,,,,,
SRUNW,Silver Run Acquisition Corporation II,1.48,0,,,,,,
SRVA,"SIRVA, Inc.",n/a,0,,,,,,
SLNOW,"Soleno Therapeutics, Inc.",0.1255,0,,,,,,
SNGXW,"Soligenix, Inc.",0.5,0,,,,,,
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.45,0,,,,,,
SOHOB,Sotherly Hotels Inc.,25.4,0,,,,,,
SOHOM,Sotherly Hotels LP,25.4065,0,,,,,,
SPKEP,"Spark Energy, Inc.",27.1156,0,,,,,,
SBLKL,Star Bulk Carriers Corp.,24.98,0,,,,,,
STLRU,Stellar Acquisition III Inc.,10.56,0,,,,,,
STLRW,Stellar Acquisition III Inc.,0.35,0,,,,,,
SRCLP,"Stericycle, Inc.",58.74,0,,,,,,
SIVBO,SVB Financial Group,27.1699,0,,,,,,
TCBIL,"Texas Capital Bancshares, Inc.",25.18,0,,,,,,
TCBIW,"Texas Capital Bancshares, Inc.",64.0304,0,,,,,,
BPRN,The Bank of Princeton,31.6,0,,,,,,
ORG,The Organics ETF,30.95,0,,,,,,
SMPLW,The Simply Good Foods Company,2.6,0,,,,,,
TICCL,TICC Capital Corp.,26.1057,0,,,,,,
TMUSP,"T-Mobile US, Inc.",101.56,0,,,,,,
